time,open,high,low,close,tick_volume,spread,real_volume
2026-05-27 22:25:00,1.34294,1.34298,1.34272,1.34274,80,7,0
2026-05-27 22:30:00,1.34274,1.34277,1.34265,1.34276,72,7,0
2026-05-27 22:35:00,1.34276,1.34289,1.34275,1.34286,41,7,0
2026-05-27 22:40:00,1.34287,1.34287,1.34273,1.34275,53,7,0
2026-05-27 22:45:00,1.34275,1.34276,1.34252,1.34256,65,7,0
2026-05-27 22:50:00,1.34256,1.34276,1.3425500000000001,1.34275,47,7,0
2026-05-27 22:55:00,1.34276,1.34277,1.34274,1.34276,31,7,0
2026-05-27 23:00:00,1.34276,1.34276,1.34263,1.34273,41,7,0
2026-05-27 23:05:00,1.34273,1.34276,1.34269,1.34274,37,7,0
2026-05-27 23:10:00,1.34274,1.3428200000000001,1.34273,1.34277,38,7,0
2026-05-27 23:15:00,1.34277,1.34287,1.34271,1.34283,48,7,0
2026-05-27 23:20:00,1.34283,1.3428499999999999,1.34214,1.34226,185,7,0
2026-05-27 23:25:00,1.34226,1.34233,1.34213,1.34225,103,7,0
2026-05-27 23:30:00,1.3422399999999999,1.3422399999999999,1.34195,1.34219,150,7,0
2026-05-27 23:35:00,1.34218,1.34218,1.34185,1.34201,105,7,0
2026-05-27 23:40:00,1.34201,1.34206,1.3419400000000001,1.34205,103,7,0
2026-05-27 23:45:00,1.34205,1.34206,1.34191,1.34195,108,7,0
2026-05-27 23:50:00,1.34195,1.34198,1.34141,1.3416299999999999,163,7,0
2026-05-27 23:55:00,1.3416000000000001,1.34176,1.34154,1.34157,131,7,0
2026-05-28 00:00:00,1.34155,1.34167,1.34142,1.34157,280,7,0
2026-05-28 00:05:00,1.34158,1.34179,1.34146,1.34176,214,7,0
2026-05-28 00:10:00,1.34175,1.34178,1.34155,1.34162,189,7,0
2026-05-28 00:15:00,1.34162,1.34191,1.34152,1.34178,147,7,0
2026-05-28 00:20:00,1.34178,1.34201,1.34168,1.34173,196,7,0
2026-05-28 00:25:00,1.34175,1.34192,1.34161,1.34189,147,7,0
2026-05-28 00:30:00,1.34188,1.34191,1.34147,1.3415599999999999,216,7,0
2026-05-28 00:35:00,1.34155,1.34168,1.34147,1.34154,131,7,0
2026-05-28 00:40:00,1.34154,1.34165,1.34143,1.34143,121,7,0
2026-05-28 00:45:00,1.34145,1.3415599999999999,1.34127,1.34128,136,7,0
2026-05-28 00:50:00,1.34128,1.3413599999999999,1.34105,1.34105,153,7,0
2026-05-28 00:55:00,1.34104,1.34142,1.34093,1.3413300000000001,193,7,0
2026-05-28 01:00:00,1.34135,1.34141,1.34096,1.34108,208,7,0
2026-05-28 01:05:00,1.34108,1.34125,1.341,1.34116,160,7,0
2026-05-28 01:10:00,1.34117,1.3412899999999999,1.34106,1.34117,164,7,0
2026-05-28 01:15:00,1.34117,1.3413,1.34112,1.34118,164,7,0
2026-05-28 01:20:00,1.34118,1.3412600000000001,1.3409499999999999,1.34117,147,7,0
2026-05-28 01:25:00,1.34118,1.34118,1.34093,1.3410199999999999,159,7,0
2026-05-28 01:30:00,1.34104,1.34117,1.3407,1.34085,243,7,0
2026-05-28 01:35:00,1.34083,1.3409,1.3406799999999999,1.34084,125,7,0
2026-05-28 01:40:00,1.34084,1.34086,1.34052,1.34052,136,7,0
2026-05-28 01:45:00,1.34049,1.34052,1.34006,1.34029,184,7,0
