time,open,high,low,close,tick_volume,spread,real_volume
2026-05-28 06:15:00,159.52,159.531,159.511,159.521,128,7,0
2026-05-28 06:20:00,159.521,159.521,159.506,159.515,101,7,0
2026-05-28 06:25:00,159.515,159.52,159.502,159.52,129,7,0
2026-05-28 06:30:00,159.522,159.53,159.497,159.517,115,7,0
2026-05-28 06:35:00,159.516,159.516,159.469,159.477,126,7,0
2026-05-28 06:40:00,159.479,159.496,159.472,159.475,114,7,0
2026-05-28 06:45:00,159.476,159.483,159.469,159.476,98,7,0
2026-05-28 06:50:00,159.476,159.492,159.473,159.486,88,7,0
2026-05-28 06:55:00,159.486,159.487,159.47,159.487,73,7,0
2026-05-28 07:00:00,159.484,159.484,159.439,159.48,172,7,0
2026-05-28 07:05:00,159.48,159.495,159.476,159.477,103,7,0
2026-05-28 07:10:00,159.477,159.496,159.462,159.465,88,7,0
2026-05-28 07:15:00,159.465,159.491,159.465,159.477,107,7,0
2026-05-28 07:20:00,159.477,159.48,159.468,159.472,80,7,0
2026-05-28 07:25:00,159.472,159.51,159.465,159.505,131,7,0
2026-05-28 07:30:00,159.504,159.52,159.487,159.519,135,7,0
2026-05-28 07:35:00,159.519,159.52,159.502,159.511,114,7,0
2026-05-28 07:40:00,159.512,159.517,159.49,159.491,98,7,0
2026-05-28 07:45:00,159.491,159.5,159.48,159.499,92,7,0
2026-05-28 07:50:00,159.498,159.509,159.476,159.477,115,7,0
2026-05-28 07:55:00,159.477,159.487,159.469,159.479,113,7,0
2026-05-28 08:00:00,159.475,159.475,159.447,159.461,143,7,0
2026-05-28 08:05:00,159.463,159.47,159.448,159.453,112,7,0
2026-05-28 08:10:00,159.454,159.495,159.452,159.489,141,7,0
2026-05-28 08:15:00,159.49,159.514,159.488,159.501,134,7,0
2026-05-28 08:20:00,159.501,159.507,159.481,159.488,102,7,0
2026-05-28 08:25:00,159.488,159.524,159.485,159.5,129,7,0
2026-05-28 08:30:00,159.501,159.51,159.485,159.504,102,7,0
2026-05-28 08:35:00,159.501,159.501,159.478,159.479,98,7,0
2026-05-28 08:40:00,159.479,159.484,159.468,159.476,70,7,0
2026-05-28 08:45:00,159.476,159.489,159.457,159.461,78,7,0
2026-05-28 08:50:00,159.461,159.469,159.449,159.466,92,7,0
2026-05-28 08:55:00,159.466,159.468,159.452,159.456,68,7,0
2026-05-28 09:00:00,159.455,159.459,159.451,159.456,79,7,0
2026-05-28 09:05:00,159.456,159.456,159.439,159.454,128,7,0
2026-05-28 09:10:00,159.454,159.469,159.416,159.418,120,7,0
2026-05-28 09:15:00,159.418,159.428,159.392,159.403,141,7,0
2026-05-28 09:20:00,159.402,159.402,159.385,159.39,96,7,0
