2026-05-28T11:21:56.590343,long,159.449,159.41522857142857,0.01,-0.0003377142857144122,99.99966228571428
2026-05-28T12:13:55.308765,long,159.453,159.418,0.1,-0.003499999999999659,99.9965
2026-05-28T12:26:26.380107,long,159.437,159.41094285714289,0.1,-0.0026057142857126795,99.99389428571429
