timestamp,open,high,low,close,volume
1779818700000,75989.99,75999.13,75956.0,75956.0,2.462063
1779818760000,75956.0,75979.99,75944.25,75971.45,1.3419
1779818820000,75971.45,75986.63,75971.45,75976.74,3.854202
1779818880000,75976.74,75999.04,75976.74,75995.26,1.177398
1779818940000,75995.26,76030.0,75995.25,76000.01,7.390618
1779819000000,76000.01,76010.0,75950.57,75961.16,3.89294
1779819060000,75961.16,75969.71,75920.01,75969.7,3.525398
1779819120000,75969.7,75993.82,75963.22,75993.82,3.829353
1779819180000,75993.82,76008.41,75980.56,76008.4,2.857825
1779819240000,76008.4,76027.44,75990.01,76021.43,4.473319
1779819300000,76021.43,76030.0,76010.0,76013.48,4.711926
1779819360000,76013.48,76056.89,76013.47,76056.88,2.336892
1779819420000,76056.88,76090.0,76041.6,76090.0,4.722461
1779819480000,76090.0,76125.44,76090.0,76107.01,5.254002
1779819540000,76107.01,76148.1,76107.01,76115.01,3.581173
1779819600000,76115.01,76139.99,76114.9,76130.91,2.619539
1779819660000,76130.91,76220.0,76112.0,76213.72,10.84946
1779819720000,76213.72,76277.67,76193.25,76213.53,14.645741
1779819780000,76213.53,76249.99,76201.75,76245.19,4.583348
1779819840000,76245.19,76259.99,76232.3,76240.01,5.800477
1779819900000,76240.01,76271.0,76240.0,76260.01,0.925436
1779819960000,76260.01,76260.01,76200.7,76205.81,18.070747
1779820020000,76205.81,76205.81,76129.0,76133.19,3.930752
1779820080000,76133.19,76133.44,76077.0,76077.01,1.618211
1779820140000,76077.01,76106.79,76068.71,76102.97,2.438682
1779820200000,76102.97,76102.98,76046.51,76067.72,3.102368
1779820260000,76067.72,76126.33,76067.72,76120.0,4.228066
1779820320000,76120.0,76120.0,76092.29,76092.29,3.479423
1779820380000,76092.29,76140.0,76090.01,76136.19,7.05371
1779820440000,76136.19,76136.19,76124.76,76132.93,1.269763
1779820500000,76132.93,76136.13,76113.99,76113.99,4.554939
1779820560000,76113.99,76137.88,76082.0,76082.0,9.461606
1779820620000,76082.0,76082.0,76070.0,76074.58,3.979731
